ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Season,City,Sport,Event,Medal,Games1,Games2
78441,Audrey McGrath,M,20,177,75,Uzbarion,UZB,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Middleweight",Silver,2016,Summer
78508,Andrea North,F,16,151,44,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Team All-Around",Silver,2016,Summer
78716,Lily Mitchell,F,27,173,123,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Women's Super-Heavyweight",Gold,2016,Summer
78735,Irene Dowd,M,24,182,76,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
78875,Donna Roberts,M,31,180,76,Romara,ROU,2016 Summer,Summer,Rio de Janeiro,Tennis,"Tennis Men's Doubles",Silver,2016,Summer
78964,Joan Quinn,M,30,191,86,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 400 metres",Bronze,2016,Summer
78964,Joan Quinn,M,30,191,86,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 4 x 400 metres Relay",Gold,2016,Summer
79112,Lily Black,M,24,190,90,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Silver,2016,Summer
79224,Lillian Grant,M,20,173,60,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Silver,2016,Summer
79256,Ava Bond,M,32,195,93,Netharis,NED,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Bronze,2016,Summer
79258,Trevor Rutherford,M,29,190,85,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Silver,2016,Summer
79345,Lily Morrison,F,46,162,51,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,2016,Summer
79362,Madeleine Martin,F,36,167,63,Polorion,POL,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze,2016,Summer
79541,Carl Ogden,M,23,187,75,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Silver,2016,Summer
79561,Ava Thomson,F,25,190,83,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Silver,2016,Summer
79607,Irene Peters,M,29,179,86,Nigoris,NGR,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Bronze,2016,Summer
79714,Audrey Hamilton,F,30,170,68,Polorion,POL,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,2016,Summer
79881,Carl Paterson,M,24,180,80,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 100 metres Breaststroke",Bronze,2016,Summer
79881,Carl Paterson,M,24,180,80,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2016,Summer
79938,Ryan Kelly,F,22,185,69,Baharion,BAH,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 400 metres",Gold,2016,Summer
79976,Evan Blake,F,28,157,50,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Women's Two Person Dinghy",Gold,2016,Summer
80002,Sean Mathis,M,22,185,76,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Silver,2016,Summer
80039,Harry Lewis,F,27,190,84,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Bronze,2016,Summer
80107,Emma Black,M,21,180,140,Arminius,ARM,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Super-Heavyweight",Silver,2016,Summer
80204,Ian Arnold,M,21,178,85,Jamara,JAM,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 4 x 100 metres Relay",Gold,2016,Summer
80294,Melanie Hill,M,25,208,100,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Men's Basketball",Bronze,2016,Summer
80332,Sonia Watson,M,21,187,85,Ukrion,UKR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,2016,Summer
80404,Diana Wallace,M,25,180,83,Nezarion,NZL,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Sprint",Silver,2016,Summer
80439,Steven Springer,M,27,178,85,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Men's Rugby Sevens",Silver,2016,Summer
80483,Ava Rutherford,M,31,201,100,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
80485,Sarah Newman,M,28,195,91,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
80499,Peter Brown,F,22,168,57,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Duet",Bronze,2016,Summer
80499,Peter Brown,F,22,168,57,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2016,Summer
80507,Andrea Turner,F,31,168,58,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Women's Football",Gold,2016,Summer
80571,Felicity Butler,F,30,145,48,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Women's Flyweight",Bronze,2016,Summer
80655,Jacob Underwood,M,27,172,63,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Table Tennis,"Table Tennis Men's Singles",Bronze,2016,Summer
80655,Jacob Underwood,M,27,172,63,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Table Tennis,"Table Tennis Men's Team",Silver,2016,Summer
80970,Julia Hardacre,F,21,173,53,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Group",Silver,2016,Summer
81109,Jan Parr,F,25,159,65,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Bronze,2016,Summer
81117,Kimberly Alsop,F,25,178,73,Norvarion,NOR,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Bronze,2016,Summer
81491,Sophie Thomson,F,30,161,57,Portaris,POR,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Women's Lightweight",Bronze,2016,Summer
81588,Colin Forsyth,M,30,189,97,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxless Fours",Bronze,2016,Summer
81671,Lillian Hunter,F,27,183,79,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Gold,2016,Summer
81739,Sam Wilson,M,27,170,97,Iranorion,IRI,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Middle-Heavyweight",Gold,2016,Summer
82020,Chloe Hill,M,22,184,82,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Bronze,2016,Summer
82271,Richard Anderson,F,24,173,62,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's Pole Vault",Silver,2016,Summer
82327,Blake Welch,M,26,190,88,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Gold,2016,Summer
82465,Justin Dyer,M,21,165,64,Columbis,COL,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Lightweight",Bronze,2016,Summer
82474,Diana Robertson,F,23,168,60,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Women's Lightweight",Gold,2016,Summer
82763,Michael Berry,F,25,168,63,Norvarion,NOR,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Bronze,2016,Summer
82859,Austin Greene,M,30,166,60,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Men's Extra-Lightweight",Gold,2016,Summer
82900,Caroline Jackson,F,26,173,55,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 400 metres Hurdles",Gold,2016,Summer
82901,Frank Clarkson,F,30,170,68,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze,2016,Summer
82902,Justin Edmunds,M,25,191,80,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Taekwondo,"Taekwondo Men's Welterweight",Silver,2016,Summer
82908,Sue Henderson,M,22,169,78,Nigoris,NGR,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Bronze,2016,Summer
83094,Jacob Harris,F,30,170,71,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
83116,Leonard Metcalfe,M,24,187,80,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Bronze,2016,Summer
83172,Hannah Dyer,F,29,175,69,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
83359,Lillian Hill,M,28,195,96,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Silver,2016,Summer
83509,Andrew Payne,F,26,184,72,Irelion,IRL,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Women's One Person Dinghy",Silver,2016,Summer
83514,Carl Hemmings,M,21,180,68,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 800 metres",Bronze,2016,Summer
83534,Jane Glover,F,26,188,77,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Bronze,2016,Summer
83545,Pippa Metcalfe,M,21,191,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 100 metres Backstroke",Gold,2016,Summer
83545,Pippa Metcalfe,M,21,191,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 200 metres Backstroke",Gold,2016,Summer
83545,Pippa Metcalfe,M,21,191,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2016,Summer
83558,Amy Sutherland,M,29,190,83,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Tennis,"Tennis Men's Singles",Gold,2016,Summer
83571,Diana Cameron,M,34,195,98,Nezarion,NZL,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxless Pairs",Gold,2016,Summer
83692,Lillian Turner,F,33,183,73,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Gold,2016,Summer
83703,Karen Hemmings,F,18,181,65,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Gold,2016,Summer
83715,Alison Mitchell,F,21,162,48,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Individual All-Around",Bronze,2016,Summer
83715,Alison Mitchell,F,21,162,48,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Team All-Around",Silver,2016,Summer
83715,Alison Mitchell,F,21,162,48,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Uneven Bars",Gold,2016,Summer
83934,Christopher Ball,M,20,189,90,Slovaris,SVK,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,2016,Summer
84006,Olivia Rampling,M,30,185,80,Spanion-2,ESP,2016 Summer,Summer,Rio de Janeiro,Tennis,"Tennis Men's Doubles",Gold,2016,Summer
84014,Alexander Underwood,M,25,170,70,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Men's Pommelled Horse",Bronze,2016,Summer
84093,Simon Morgan,M,22,181,81,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Men's Half-Middleweight",Bronze,2016,Summer
84138,Melanie Ball,M,19,166,67,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Men's Team All-Around",Silver,2016,Summer
84241,James Glover,F,26,165,63,Polorion,POL,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,2016,Summer
84290,Jake Morrison,F,24,167,58,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2016,Summer
84316,Karen Roberts,F,27,163,56,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2016,Summer
84318,Luke Reid,F,27,157,52,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Women's Half-Lightweight",Bronze,2016,Summer
84361,John Peters,M,28,198,109,Fijarion,FIJ,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Men's Rugby Sevens",Gold,2016,Summer
84527,Carolyn Hart,M,36,189,93,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Silver,2016,Summer
84598,Elizabeth Henderson,M,26,195,96,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxless Fours",Gold,2016,Summer
84689,Stewart Watson,F,22,163,58,Nezarion,NZL,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Silver,2016,Summer
84700,Joseph Davies,F,30,169,62,Indonis-1,INA,2016 Summer,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold,2016,Summer
84737,Charles Simpson,F,20,165,76,Belatris,BLR,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Women's Heavyweight",Silver,2016,Summer
84776,Jack Poole,M,36,193,82,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Men's Basketball",Bronze,2016,Summer
84802,Frank Martin,M,27,165,65,Uzbarion,UZB,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,2016,Summer
84823,Stewart Sharp,F,22,168,49,Bulgaris,BUL,2016 Summer,Summer,Rio de Janeiro,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Group",Bronze,2016,Summer
84850,Claire Bower,M,34,187,120,Tajion,TJK,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's Hammer Throw",Gold,2016,Summer
84943,Anthony Allan,F,21,195,68,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Silver,2016,Summer
84965,Jonathan Short,F,21,178,75,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Silver,2016,Summer
84971,Joe Morgan,F,21,173,66,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Silver,2016,Summer
85029,Max Miller,M,25,191,90,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Men's Basketball",Silver,2016,Summer
85141,Charles Walker,F,19,172,61,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 4 x 100 metres Relay",Bronze,2016,Summer
85507,Jasmine Peake,F,23,173,65,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Gold,2016,Summer
85554,Sean Miller,M,21,191,82,Baharion,BAH,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 4 x 400 metres Relay",Bronze,2016,Summer
85613,Max Randall,M,24,174,64,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Gold,2016,Summer
85631,Steven Allan,M,23,186,105,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Silver,2016,Summer
85778,Eric James,F,23,176,66,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Taekwondo,"Taekwondo Women's Welterweight",Silver,2016,Summer
85808,Joanne Parr,F,27,190,90,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Silver,2016,Summer
85871,Nathan Young,M,27,203,91,Italion-1,ITA,2016 Summer,Summer,Rio de Janeiro,Beach Volleyball,"Beach Volleyball Men's Beach Volleyball",Silver,2016,Summer
85876,Anne Short,M,27,180,70,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,2016,Summer
85876,Anne Short,M,27,180,70,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,2016,Summer
86018,Lisa Butler,M,26,192,92,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Gold,2016,Summer
86020,Lucas Dyer,F,19,184,67,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Bronze,2016,Summer
86104,Sally Morrison,M,31,180,71,Switzarion,SUI,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Lightweight Coxless Fours",Gold,2016,Summer
86194,Sam Murray,M,33,197,106,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
86217,Tim Quinn,M,26,165,56,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Bantamweight",Bronze,2016,Summer
86268,Harry Manning,F,34,194,79,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Silver,2016,Summer
86469,Emily Sanderson,F,26,172,69,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Silver,2016,Summer
86506,Jan Welch,M,26,178,74,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Tennis,"Tennis Men's Singles",Bronze,2016,Summer
86577,Jessica Butler,M,21,162,51,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Table Tennis,"Table Tennis Men's Team",Silver,2016,Summer
86589,Adam Bell,M,27,180,81,Kazaris,KAZ,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Light-Heavyweight",Silver,2016,Summer
86595,Dorothy Berry,F,23,166,60,Burundus,BDI,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 800 metres",Silver,2016,Summer
86838,Alexander Bower,M,29,191,85,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Bronze,2016,Summer
87011,Carolyn Davies,M,28,180,85,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Men's Rugby Sevens",Silver,2016,Summer
87197,Michelle Lewis,F,25,180,60,Polorion,POL,2016 Summer,Summer,Rio de Janeiro,Modern Pentathlon,"Modern Pentathlon Women's Individual",Bronze,2016,Summer
87235,Una Allan,M,27,196,128,Polorion,POL,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's Hammer Throw",Bronze,2016,Summer
87255,Heather Ogden,M,35,199,100,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Gold,2016,Summer
87401,Pippa Dickens,M,24,183,109,Uzbarion,UZB,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Heavyweight",Gold,2016,Summer
87552,Eric Chapman,M,30,189,86,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Silver,2016,Summer
87584,Diana Ross,F,24,178,67,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Silver,2016,Summer
87710,Neil Rees,F,24,165,60,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Lightweight Double Sculls",Silver,2016,Summer
87792,Faith Ince,F,26,160,50,Kenyara,KEN,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Silver,2016,Summer
87890,Sam Jones,F,20,173,60,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 200 metres Individual Medley",Silver,2016,Summer
87939,Evan Davidson,M,25,191,93,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Silver,2016,Summer
87962,Edward Paterson,M,23,172,70,Irelion,IRL,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Lightweight Double Sculls",Silver,2016,Summer
87963,Nicholas Duncan,M,22,177,70,Irelion,IRL,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Lightweight Double Sculls",Silver,2016,Summer
88115,Sebastian Anderson,F,24,168,65,Norvarion,NOR,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Bronze,2016,Summer
88185,Katherine Allan,F,31,183,67,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Silver,2016,Summer
88237,Michelle Chapman,F,28,182,69,Koraris,KOR,2016 Summer,Summer,Rio de Janeiro,Taekwondo,"Taekwondo Women's Welterweight",Gold,2016,Summer
88316,Cameron Grant,F,32,172,70,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze,2016,Summer
88461,Oliver McLean,F,33,165,52,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 10 kilometres Open Water",Bronze,2016,Summer
88474,Carol Hodges,F,22,173,59,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 4 x 400 metres Relay",Gold,2016,Summer
88526,Michael Miller,F,21,156,51,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Badminton,"Badminton Women's Singles",Bronze,2016,Summer
88633,Oliver Gibson,F,24,166,55,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
88651,Nicholas North,F,16,185,68,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 100 metres Freestyle",Gold,2016,Summer
88651,Nicholas North,F,16,185,68,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Bronze,2016,Summer
88651,Nicholas North,F,16,185,68,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Bronze,2016,Summer
88651,Nicholas North,F,16,185,68,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 100 metres Butterfly",Silver,2016,Summer
88788,Keith Slater,M,20,183,64,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 10 kilometres Open Water",Bronze,2016,Summer
88896,Madeleine Scott,M,31,184,95,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Gold,2016,Summer
89040,Natalie Lyman,M,24,151,56,North Korea,PRK,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Bantamweight",Silver,2016,Summer
89056,Jake Nolan,F,20,160,48,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2016,Summer
89072,Stephanie Simpson,M,39,192,93,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Silver,2016,Summer
89186,Sally Arnold,M,24,170,73,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Men's Lightweight",Gold,2016,Summer
89216,Michael Randall,F,31,178,76,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze,2016,Summer
89300,Joanne Poole,F,22,186,75,Romara,ROU,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Bronze,2016,Summer
89553,Natalie Pullman,M,25,182,77,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 110 metres Hurdles",Silver,2016,Summer
89582,Frank Forsyth,F,26,180,95,Cubaris,CUB,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Women's Heavyweight",Silver,2016,Summer
89583,Frank Gill,M,29,180,76,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
89632,Piers Sharp,M,24,179,73,Azurian,AZE,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Men's Lightweight",Silver,2016,Summer
89636,Rose Marshall,F,19,172,60,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
89637,Steven Fisher,M,21,186,87,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Bronze,2016,Summer
89894,Gabrielle Ince,F,33,166,63,Azurian,AZE,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Bronze,2016,Summer
89927,Ryan Turner,M,22,165,65,Japarion,JPN,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,2016,Summer
89995,James Sharp,F,29,170,63,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
90004,Harry Harris,F,28,178,70,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Bronze,2016,Summer
90085,Nathan Graham,M,20,199,80,Tunaris,TUN,2016 Summer,Summer,Rio de Janeiro,Taekwondo,"Taekwondo Men's Welterweight",Bronze,2016,Summer
90122,Sam Sutherland,M,21,174,60,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Lightweight",Silver,2016,Summer
90133,Robert Hodges,F,34,158,51,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Women's Flyweight",Silver,2016,Summer
90144,Max Edmunds,M,30,179,75,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Men's Skiff",Silver,2016,Summer
90179,Deirdre Berry,F,18,170,55,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Bronze,2016,Summer
90202,Claire Dyer,M,27,186,78,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Table Tennis,"Table Tennis Men's Team",Bronze,2016,Summer
90241,Joseph Carr,F,21,170,70,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Gold,2016,Summer
